ID,kwyk_uncertainty
ds003097_sub-0017_run-1_T1w,0.2772021602628372
ds003097_sub-0568_run-1_T1w,0.31202860466039345
ds003097_sub-0568_run-3_T1w,0.289127889372301
ds003097_sub-0568_run-2_T1w,0.29123581555830624
ds003097_sub-0052_run-3_T1w,0.3067007686483469
ds003097_sub-0052_run-2_T1w,0.3043330280664506
ds003097_sub-0052_run-1_T1w,0.30712784151755657
ds003097_sub-0435_run-2_T1w,0.3025692522987664
ds003097_sub-0435_run-3_T1w,0.3007074407395343
ds003097_sub-0435_run-1_T1w,0.3044017719589846
ds003097_sub-0808_run-2_T1w,0.2888302293007159
ds001894_sub-036_ses-T1_T1w,0.26886917274497546
ds001894_sub-030_ses-T1_T1w,0.273121785298234
ds001894_sub-152_ses-T1_T1w,0.26523564219945595
ds001894_sub-011_ses-T1_T1w,0.2632627695966295
ds001894_sub-118_ses-T1_T1w,0.3212119807113313
ds001894_sub-101_ses-T2_T1w,0.29642735727729624
ds001894_sub-101_ses-T1_T1w,0.32640347134230185
ds001894_sub-150_ses-T1_T1w,0.2556636543747329
ds001894_sub-068_ses-T2_T1w,0.25576601588092385
ds001894_sub-068_ses-T1_T1w,0.2854504954065572
ds001894_sub-171_ses-T1_T1w,0.44993602184772047
ds001894_sub-067_ses-T1_T1w,0.28670219349886256
ds001894_sub-186_ses-T1_T1w,0.2651143108894712
ds001894_sub-155_ses-T1_T1w,0.29001934759669784
ds001894_sub-137_ses-T1_T1w,0.3204149698394184
ds001894_sub-003_ses-T2_T1w,0.30090451144927516
ds001894_sub-003_ses-T1_T1w,0.3513140048366311
ds001894_sub-094_ses-T2_T1w,0.3152296715765766
ds001894_sub-094_ses-T1_T1w,0.27439656943081353
ds001894_sub-117_ses-T1_T1w,0.2811097903035182
ds001894_sub-157_ses-T1_T1w,0.26389781103059406
ds001894_sub-103_ses-T1_T1w,0.2716233992881111
ds001894_sub-057_ses-T2_T1w,0.25742452430236623
ds001894_sub-057_ses-T1_T1w,0.2620129173168903
ds001894_sub-095_ses-T1_T1w,0.32097257356908565
ds001894_sub-041_ses-T1_T1w,0.29011643646901397
ds001894_sub-070_ses-T2_T1w,0.2912505204441916
ds001894_sub-070_ses-T1_T1w,0.274855836343626
ds001894_sub-170_ses-T1_T1w,0.30527567217273127
ds001894_sub-078_ses-T1_T1w,0.29652826503725505
ds001894_sub-187_ses-T1_T1w,0.3092039207898703
ds001894_sub-016_ses-T1_T1w,0.2716356089685355
ds001894_sub-173_ses-T1_T1w,0.34222606745884593
ds001894_sub-013_ses-T1_T1w,0.3287616529528377
ds001894_sub-006_ses-T2_T1w,0.2620425316686034
ds001894_sub-006_ses-T1_T1w,0.27063511875090723
ds001894_sub-064_ses-T1_T1w,0.30117416880913034
ds001894_sub-081_ses-T2_T1w,0.25604182150364235
ds001894_sub-081_ses-T1_T1w,0.2700395858382669
ds001894_sub-031_ses-T1_T1w,0.30253644685235576
ds001894_sub-043_ses-T1_T1w,0.3169798556548438
ds001894_sub-188_ses-T1_T1w,0.27669296634623897
ds001894_sub-048_ses-T2_T1w,0.28019845790781245
ds001894_sub-048_ses-T1_T1w,0.3006882133721672
ds001894_sub-034_ses-T1_T1w,0.29366933576790444
ds001894_sub-042_ses-T1_T1w,0.408065240842462
ds001894_sub-148_ses-T1_T1w,0.2900585733314712
ds001894_sub-079_ses-T1_T1w,0.3051037843199388
ds001894_sub-055_ses-T1_T1w,0.27391881115127137
ds001894_sub-130_ses-T1_T1w,0.3408886188548916
ds001894_sub-096_ses-T1_T1w,0.2895156626489685
ds001894_sub-050_ses-T1_T1w,0.2871586147827721
ds001894_sub-005_ses-T1_T1w,0.28321872651808855
ds001894_sub-033_ses-T1_T1w,0.29471638286891017
ds001894_sub-169_ses-T1_T1w,0.2967093464565112
ds001894_sub-014_ses-T1_T1w,0.29063459025855115
ds001894_sub-115_ses-T1_T1w,0.2918327212838642
ds001894_sub-054_ses-T1_T1w,0.28280493838856713
ds001894_sub-066_ses-T1_T1w,0.28994042052152813
ds001894_sub-019_ses-T1_T1w,0.2770579176571245
ds002602_sub-46_T1w,0.2666308015493799
ds002602_sub-24_T1w,0.29089294724235526
ds002602_sub-35_T1w,0.26691534897680236
ds002602_sub-47_T1w,0.2928974865337274
ds002602_sub-45_T1w,0.2754625228942685
ds002602_sub-14_T1w,0.31789335814178077
ds002602_sub-05_T1w,0.3175205913964307
ds002602_sub-29_T1w,0.28455655402290764
ds002602_sub-08_T1w,0.35468699794441566
ds002602_sub-27_T1w,0.2902702553012616
ds002602_sub-15_T1w,0.30240386169462297
ds002602_sub-50_T1w,0.29658670033806167
ds002602_sub-54_T1w,0.2668865999830623
ds002602_sub-37_T1w,0.2876501329234257
ds002602_sub-10_T1w,0.3149107315722881
ds002602_sub-49_T1w,0.26432592836801494
ds002602_sub-55_T1w,0.2992663704676902
ds002602_sub-41_T1w,0.30401086019051826
ds002602_sub-56_T1w,0.300154421588109
ds002602_sub-30_T1w,0.27290440263435367
ds002602_sub-28_T1w,0.2544381572892326
ds002602_sub-16_T1w,0.3501088054511595
ds002602_sub-26_T1w,0.3144591813841627
ds002602_sub-13_T1w,0.2688260588730696
ds002602_sub-23_T1w,0.43621571713718504
ds002602_sub-39_T1w,0.29246694212271596
ds002602_sub-44_T1w,0.2662576960655918
ds002602_sub-17_T1w,0.2923550087362493
ds002602_sub-07_T1w,0.5298887598255455
ds002602_sub-19_T1w,0.3202328090419589
ds002602_sub-06_T1w,0.31412965957465033
ds002602_sub-42_T1w,0.2862121514743537
ds002602_sub-53_T1w,0.25918264954051795
ds002602_sub-11_T1w,0.30204112555435997
ds002602_sub-04_T1w,0.2980803518386213
ds002602_sub-32_T1w,0.3562127419795822
ds002602_sub-43_T1w,0.26020132624350484
ds002602_sub-21_T1w,0.28653385623850147
ds000119_sub-38_T1w,0.35285892813085434
ds000119_sub-20_T1w,0.3698169841527521
ds000119_sub-09_T1w,0.310122522583397
ds000119_sub-31_T1w,0.271488419726804
ds000119_sub-02_T1w,0.27421052191509915
ds000119_sub-51_T1w,0.28626689668135163
ds000119_sub-52_T1w,0.3283764842514834
ds000119_sub-03_T1w,0.3710531349706495
ds000119_sub-22_T1w,0.35702094524519973
ds000119_sub-01_T1w,0.31845297568444786
ds000119_sub-65_T1w,0.3624911994006344
ds000119_sub-61_T1w,0.44363151241159127
ds000119_sub-40_T1w,0.2720686720564753
ds000119_sub-36_T1w,0.2833070381312553
ds000119_sub-75_T1w,0.2780835446433513
ds000119_sub-48_T1w,0.3646957500653449
ds000119_sub-71_T1w,0.3324404691778223
ds000119_sub-33_T1w,0.28038669924163157
ds000119_sub-25_T1w,0.27609857407510724
ds000119_sub-34_T1w,0.2724015554253467
ds000119_sub-18_T1w,0.2644606996347828
ds000119_sub-67_T1w,0.3697979771518065
ds003097_sub-0620_run-3_T1w,0.28400935147246426
ds003097_sub-0620_run-2_T1w,0.28040624442583156
ds003097_sub-0620_run-1_T1w,0.2826218481790765
ds003097_sub-0099_run-1_T1w,0.27997846088811207
ds003097_sub-0099_run-2_T1w,0.2745026417128487
ds003097_sub-0099_run-3_T1w,0.2699982043043037
ds003097_sub-0586_run-1_T1w,0.29620151860243793
ds003097_sub-0586_run-3_T1w,0.30428590701884606
ds003097_sub-0586_run-2_T1w,0.29748147362970784
ds003097_sub-0477_run-1_T1w,0.2523614260388704
ds003097_sub-0477_run-2_T1w,0.25072918648021
ds003097_sub-0477_run-3_T1w,0.25265488661743307
ds003097_sub-0392_run-3_T1w,0.29880104204085406
ds003097_sub-0392_run-1_T1w,0.30064005692776613
ds003097_sub-0392_run-2_T1w,0.2992220004597783
ds003097_sub-0003_run-3_T1w,0.26602209632501383
ds003097_sub-0003_run-2_T1w,0.266604946260931
ds003097_sub-0003_run-1_T1w,0.26569200301755513
ds003097_sub-0255_run-3_T1w,0.2969733502896347
ds003097_sub-0255_run-1_T1w,0.2882440991472626
ds003097_sub-0255_run-2_T1w,0.2961183415987716
ds003097_sub-0704_run-3_T1w,0.26728405214995926
ds003097_sub-0704_run-1_T1w,0.268871694406867
ds003097_sub-0704_run-2_T1w,0.27043502849116546
ds003097_sub-0313_run-1_T1w,0.2720121926308501
ds003097_sub-0313_run-3_T1w,0.2700582588845492
ds003097_sub-0313_run-2_T1w,0.2698011054854366
ds003097_sub-0667_run-2_T1w,0.28378159321482604
ds003097_sub-0667_run-1_T1w,0.28502772458293635
ds003097_sub-0667_run-3_T1w,0.2835336578158424
ds003097_sub-0171_run-3_T1w,0.274435110968273
ds003097_sub-0171_run-2_T1w,0.2758983564108399
ds003097_sub-0171_run-1_T1w,0.27624174912160593
ds003097_sub-0540_run-3_T1w,0.2972083577194707
ds003097_sub-0540_run-1_T1w,0.3006159303923064
ds003097_sub-0540_run-2_T1w,0.29464569398327856
ds003097_sub-0248_run-1_T1w,0.2803515855061765
ds003097_sub-0248_run-2_T1w,0.2781025494367171
ds003097_sub-0248_run-3_T1w,0.28704340722902666
ds003097_sub-0840_run-2_T1w,0.2922646283575586
ds003097_sub-0840_run-1_T1w,0.29397411948053276
ds003097_sub-0840_run-3_T1w,0.2967512797720336
ds003097_sub-0030_run-1_T1w,0.30749939671139687
ds003097_sub-0030_run-3_T1w,0.30399210821001066
ds003097_sub-0030_run-2_T1w,0.30731061075619565
ds003097_sub-0662_run-3_T1w,0.29571112114339826
ds003097_sub-0662_run-1_T1w,0.2943916071741393
ds003097_sub-0662_run-2_T1w,0.2926755179272531
ds003097_sub-0511_run-2_T1w,0.25513394990147237
ds003097_sub-0511_run-3_T1w,0.2543225002063273
ds003097_sub-0511_run-1_T1w,0.25436919740823327
ds003097_sub-0148_run-2_T1w,0.2691819808691754
ds003097_sub-0148_run-3_T1w,0.26564257003283925
ds003097_sub-0148_run-1_T1w,0.26877661151567755
ds003097_sub-0762_run-1_T1w,0.2887953005702869
ds003097_sub-0762_run-3_T1w,0.2879273548446168
ds003097_sub-0762_run-2_T1w,0.282230708001022
ds003097_sub-0346_run-3_T1w,0.3015823251958096
ds003097_sub-0346_run-1_T1w,0.2784031018841225
ds003097_sub-0346_run-2_T1w,0.2763653373608611
ds003542_sub-16_T1w,0.2111553022216334
ds003542_sub-26_T1w,0.2212260728040579
ds003542_sub-13_T1w,0.24240036607057178
ds003542_sub-23_T1w,0.2544332485469679
ds003542_sub-17_T1w,0.2548835561988612
ds003542_sub-07_T1w,0.21881103462316479
ds003542_sub-19_T1w,0.24461213449848035
ds003542_sub-06_T1w,0.22807428593498943
ds003542_sub-11_T1w,0.25295170505572157
ds003542_sub-04_T1w,0.23764175801652912
ds003542_sub-32_T1w,0.2400942092479925
ds003542_sub-21_T1w,0.22287669317438352
ds001344_sub-018_ses-scan1_T1w,0.23273633532484223
ds001344_sub-018_ses-scan2_T1w,0.2436200773677329
ds001344_sub-001_ses-scan1_T1w,0.25826025884521875
ds001344_sub-001_ses-scan2_T1w,0.24972128669124272
ds001344_sub-008_ses-scan1_T1w,0.26737368143714535
ds001344_sub-008_ses-scan2_T1w,0.27201057789319677
ds001344_sub-009_ses-scan1_T1w,0.28604914830043904
ds001344_sub-009_ses-scan2_T1w,0.27518832227878803
ds001344_sub-015_ses-scan1_T1w,0.26562995849408466
ds001344_sub-015_ses-scan2_T1w,0.26762033842512256
ds001344_sub-012_ses-scan1_T1w,0.2555080310140495
ds001344_sub-012_ses-scan2_T1w,0.24451841461955595
ds001344_sub-017_ses-scan1_T1w,0.2601268392542773
ds001344_sub-017_ses-scan2_T1w,0.26401903973101687
ds001344_sub-011_ses-scan1_T1w,0.2376741919448624
ds001344_sub-011_ses-scan2_T1w,0.24468061561539872
ds001344_sub-003_ses-scan1_T1w,0.2336490283154987
ds001344_sub-003_ses-scan2_T1w,0.2427546495312635
ds001344_sub-013_ses-scan1_T1w,0.21726946842597605
ds001344_sub-013_ses-scan2_T1w,0.21213657884792428
ds001344_sub-005_ses-scan1_T1w,0.2470234625250952
ds001344_sub-005_ses-scan2_T1w,0.2391781437830244
ds001344_sub-014_ses-scan1_T1w,0.2606944400584644
ds001344_sub-014_ses-scan2_T1w,0.26843384136220044
ds001344_sub-019_ses-scan1_T1w,0.23288681028734573
ds001344_sub-019_ses-scan2_T1w,0.23881504103758
ds001344_sub-004_ses-scan1_T1w,0.24990566401378428
ds001344_sub-004_ses-scan2_T1w,0.27034508600662305
ds001344_sub-002_ses-scan1_T1w,0.2709280909075602
ds001344_sub-002_ses-scan2_T1w,0.2835879739972293
ds001775_sub-20_T1w,0.31201715285591125
ds001775_sub-09_T1w,0.23149140778053579
ds001775_sub-02_T1w,0.25613126700019856
ds001775_sub-03_T1w,0.2699456553699433
ds001775_sub-22_T1w,0.239899385732518
ds001775_sub-01_T1w,0.27371661653126117
ds001775_sub-18_T1w,0.24686989650542648
ds001775_sub-12_T1w,0.26678755358772155
ds001775_sub-24_T1w,0.28280567068744666
ds001775_sub-14_T1w,0.24553247272060622
ds001775_sub-05_T1w,0.25113454226026344
ds001775_sub-08_T1w,0.2722230350916394
ds001775_sub-15_T1w,0.27003096496358414
ds001775_sub-10_T1w,0.2444797066482481
ds001775_sub-16_T1w,0.24033173809833686
ds001775_sub-13_T1w,0.22974243207619702
ds001775_sub-23_T1w,0.2533695522946903
ds001775_sub-17_T1w,0.21839236361350503
ds002424_sub-29_ses-T1_T1w,0.2781509099679336
ds002424_sub-08_ses-T1_T1w,0.3044767463177092
ds002424_sub-27_ses-T1_T1w,0.2801847577194734
ds002424_sub-58_ses-T1_T1w,0.29132762771294685
ds002424_sub-15_ses-T1_T1w,0.3892962029549886
ds002424_sub-50_ses-T1_T1w,0.3054943405341839
ds002424_sub-69_ses-T1_T1w,0.3306613493978988
ds002424_sub-54_ses-T1_T1w,0.29679032620888357
ds002424_sub-37_ses-T1_T1w,0.28841877289640916
ds002424_sub-10_ses-T1_T1w,0.33879023862146673
ds002424_sub-49_ses-T1_T1w,0.2972988785538064
ds002424_sub-55_ses-T1_T1w,0.39971826205229705
ds002424_sub-57_ses-T1_T1w,0.2850921162688445
ds002424_sub-41_ses-T1_T1w,0.28439090303903247
ds002424_sub-56_ses-T1_T1w,0.3419966918902872
ds002424_sub-30_ses-T1_T1w,0.2958648307377884
ds002424_sub-28_ses-T1_T1w,0.28137434644794956
ds002424_sub-16_ses-T1_T1w,0.36414234089767106
ds002424_sub-78_ses-T1_T1w,0.3032072957325082
ds002424_sub-74_ses-T1_T1w,0.32976268906507694
ds002424_sub-26_ses-T1_T1w,0.281293393238722
ds002424_sub-76_ses-T1_T1w,0.42820160901834764
ds002424_sub-13_ses-T1_T1w,0.34946011044705255
ds002424_sub-23_ses-T1_T1w,0.3035309747666188
ds002424_sub-64_ses-T1_T1w,0.3330199121496743
ds002424_sub-39_ses-T1_T1w,0.30876430417373824
ds002424_sub-44_ses-T1_T1w,0.28293119966770386
ds002424_sub-17_ses-T1_T1w,0.2991139276570097
ds002424_sub-63_ses-T1_T1w,0.3005253611909903
ds002424_sub-07_ses-T1_T1w,0.40637867535912575
ds002424_sub-60_ses-T1_T1w,0.32642129708241124
ds002424_sub-19_ses-T1_T1w,0.28354997795296083
ds002424_sub-06_ses-T1_T1w,0.37276084473933163
ds002424_sub-42_ses-T1_T1w,0.28831490111641134
ds002424_sub-53_ses-T1_T1w,0.3085340717951667
ds002424_sub-62_ses-T1_T1w,0.3393164190652743
ds002424_sub-11_ses-T1_T1w,0.2963456480865136
ds002424_sub-04_ses-T1_T1w,0.4660242063071256
ds002424_sub-32_ses-T1_T1w,0.28079609121921806
ds002424_sub-43_ses-T1_T1w,0.3418422634430642
ds002424_sub-21_ses-T1_T1w,0.30746696687051156
ds000236_sub-09_T1w,0.27473881444422443
ds000236_sub-02_T1w,0.2682740914382802
ds000236_sub-03_T1w,0.29888615235439603
ds000236_sub-01_T1w,0.2453848441450317
ds000236_sub-18_T1w,0.3965450066755333
ds000236_sub-12_T1w,0.24652893570509826
ds000236_sub-14_T1w,0.3956853789525334
ds000236_sub-05_T1w,0.3230898655184398
ds000236_sub-08_T1w,0.2812797513154985
ds000236_sub-15_T1w,0.4183361211075391
ds000236_sub-10_T1w,0.2919649623694362
ds000236_sub-16_T1w,0.30842492832244467
ds000236_sub-13_T1w,0.29263628369137973
ds000236_sub-17_T1w,0.3228359774257061
ds000236_sub-07_T1w,0.3263989863178655
ds000236_sub-06_T1w,0.28705697176032685
ds000236_sub-11_T1w,0.3138660672449782
ds000236_sub-04_T1w,0.2403488131441007
ds003126_sub-047EPKL012074_ses-1_T1w,0.33299184284888633
ds003027_sub-Na028_ses-7_acq-RARE_T1w,1.2340621495330735
ds003027_sub-Na039_ses-6_acq-RARE_T1w,1.245718226014837
ds003027_sub-Na039_ses-4_acq-RARE_T1w,1.1521408936758208
ds003027_sub-Na039_ses-9_acq-RARE_T1w,1.1811877207197716
ds003027_sub-Na039_ses-3_acq-RARE_T1w,1.1794379073100132
ds003027_sub-Na039_ses-8_acq-RARE_T1w,1.1795666910209337
ds003027_sub-Na039_ses-2_acq-RARE_T1w,1.1213893107154873
ds003027_sub-Na039_ses-5_acq-RARE_T1w,1.1518367136653578
ds003027_sub-Na039_ses-7_acq-RARE_T1w,1.1365387602341592
ds003027_sub-Na034_ses-6_acq-RARE_T1w,1.2390574693996081
ds003027_sub-Na034_ses-4_acq-RARE_T1w,1.2521954643328883
ds003027_sub-Na034_ses-9_acq-RARE_T1w,1.337293525310324
ds003027_sub-Na034_ses-3_acq-RARE_T1w,1.14438988999146
ds003027_sub-Na034_ses-8_acq-RARE_T1w,1.2591919726062968
ds003027_sub-Na034_ses-10_acq-RARE_T1w,1.2918846872713656
ds003027_sub-Na034_ses-2_acq-RARE_T1w,1.21312934864375
ds003027_sub-Na034_ses-11_acq-RARE_T1w,1.2103277591120105
ds003027_sub-Na034_ses-5_acq-RARE_T1w,1.2122570995032154
ds003027_sub-Na034_ses-7_acq-RARE_T1w,1.2817197237124074
ds003027_sub-Na037_ses-6_acq-RARE_T1w,1.2396553965415993
ds003027_sub-Na037_ses-4_acq-RARE_T1w,1.1653995033312834
ds003027_sub-Na037_ses-9_acq-RARE_T1w,1.1934423345025726
ds003027_sub-Na037_ses-3_acq-RARE_T1w,1.1199802273058217
ds003027_sub-Na037_ses-8_acq-RARE_T1w,1.186520830999281
ds003027_sub-Na037_ses-10_acq-RARE_T1w,1.224151729359797
ds003027_sub-Na037_ses-2_acq-RARE_T1w,1.0610725170748534
ds003027_sub-Na037_ses-11_acq-RARE_T1w,1.1122782296107
ds003027_sub-Na037_ses-5_acq-RARE_T1w,1.1417005072013626
ds003027_sub-Na037_ses-7_acq-RARE_T1w,1.1844527195345889
ds003027_sub-Na036_ses-6_acq-RARE_T1w,1.29167610769988
ds003027_sub-Na036_ses-4_acq-RARE_T1w,1.1917602640030183
ds003027_sub-Na036_ses-9_acq-RARE_T1w,1.1710442506559984
ds003027_sub-Na036_ses-3_acq-RARE_T1w,1.2501873003369164
ds003027_sub-Na036_ses-8_acq-RARE_T1w,1.2620774720919428
ds003027_sub-Na036_ses-10_acq-RARE_T1w,1.2477989069301045
ds003027_sub-Na036_ses-2_acq-RARE_T1w,1.3214678339076074
ds003027_sub-Na036_ses-11_acq-RARE_T1w,1.3702775443351096
ds003027_sub-Na036_ses-5_acq-RARE_T1w,1.3431523551161977
ds003027_sub-Na036_ses-7_acq-RARE_T1w,1.2147696169872997
ds003027_sub-Na023_ses-6_acq-RARE_T1w,1.2342248700730571
ds003027_sub-Na023_ses-4_acq-RARE_T1w,1.1994577335581673
ds003027_sub-Na023_ses-9_acq-RARE_T1w,1.2687929701745166
ds003027_sub-Na023_ses-3_acq-RARE_T1w,1.1965587567014615
ds003027_sub-Na023_ses-8_acq-RARE_T1w,1.3406506253296502
ds003027_sub-Na023_ses-10_acq-RARE_T1w,1.2527294408212837
ds003027_sub-Na023_ses-12_acq-RARE_T1w,1.2048076131892997
ds003027_sub-Na023_ses-1_acq-RARE_T1w,1.175113964031231
ds003027_sub-Na023_ses-2_acq-RARE_T1w,1.168506702187697
ds003027_sub-Na023_ses-11_acq-RARE_T1w,1.159813221772039
ds003027_sub-Na023_ses-5_acq-RARE_T1w,1.2035522938734016
ds003027_sub-Na023_ses-7_acq-RARE_T1w,1.2540604181749906
ds003027_sub-Na032_ses-6_acq-RARE_T1w,1.211519668106434
ds003027_sub-Na032_ses-4_acq-RARE_T1w,1.2533491030672121
ds003027_sub-Na032_ses-9_acq-RARE_T1w,1.2046329649350214
ds003027_sub-Na032_ses-3_acq-RARE_T1w,1.186880472574458
ds003027_sub-Na032_ses-8_acq-RARE_T1w,1.2196123912670906
ds003027_sub-Na032_ses-10_acq-RARE_T1w,1.1956966546016372
ds003027_sub-Na032_ses-2_acq-RARE_T1w,1.1670253693593162
ds003027_sub-Na032_ses-11_acq-RARE_T1w,1.19996802879996
ds003027_sub-Na032_ses-5_acq-RARE_T1w,1.207220774957442
ds003563_sub-yv98_ses-1706_run-02_T1w,0.3665698213759345
ds003563_sub-yv98_ses-1706_run-01_T1w,0.37473304972964655
ds003563_sub-yv98_ses-1706_run-04_T1w,0.3977505086096974
ds003563_sub-yv98_ses-4244_T1w,0.3042874661216209
ds003563_sub-yv98_ses-3991_run-03_T1w,0.3533715784581307
ds003563_sub-yv98_ses-3991_run-05_T1w,0.34346497481421917
ds003563_sub-yv98_ses-3991_run-02_T1w,0.3676709482228083
ds003563_sub-yv98_ses-3991_run-01_T1w,0.35863532796092085
ds003563_sub-yv98_ses-3991_run-06_T1w,0.5634228526892998
ds003563_sub-yv98_ses-3991_run-04_T1w,0.3642790894075496
ds003563_sub-yv98_ses-3978_T1w,0.3660147600147602
ds003563_sub-yv98_ses-4221_run-01_T1w,0.370566689615422
ds003563_sub-yv98_ses-4221_run-03_T1w,0.34680633272938355
ds003563_sub-yv98_ses-4221_run-02_T1w,0.3581039890919316
ds003563_sub-yv98_ses-1212_T1w,0.3779243283399246
ds003563_sub-yv98_ses-3512_T1w,1.1922342242653108
ds003563_sub-yv98_ses-4712_T1w,0.4757633478476886
ds003563_sub-yv98_ses-1908_run-01_T1w,0.40252847648824563
ds003563_sub-yv98_ses-1908_run-02_T1w,0.3985322771766594
ds003563_sub-yv98_ses-4496_run-01+02+03+04_T1w,0.3265678408081932
ds003563_sub-yv98_ses-4496_run-05+06+07+08_offline_reconstruction_denoised-BM4D_manual_T1w,0.4879822881239491
ds003563_sub-yv98_ses-4496_run-01+02+03+04_offline_reconstruction_denoised-BM4D-manual_T1w,0.34000295400907987
ds003563_sub-yv98_ses-4496_run-05+06+07+08_T1w,0.35566536863300285
ds003563_sub-yv98_ses-4496_run-08_reconstructed_T1w,0.4199106498930234
ds003563_sub-yv98_ses-4496_run-03_reconstructed_T1w,0.3475173777511532
ds003563_sub-yv98_ses-4496_run-05_reconstructed_T1w,0.41651894608040074
ds003563_sub-yv98_ses-4496_run-02_reconstructed_T1w,0.3524087440475789
ds003563_sub-yv98_ses-4496_run-07_reconstructed_T1w,0.4164197310197178
ds003563_sub-yv98_ses-4496_run-06_reconstructed_T1w,0.42496386224010313
ds003563_sub-yv98_ses-4496_run-01_reconstructed_T1w,0.35604789802982545
ds003563_sub-yv98_ses-4496_run-04_reconstructed_T1w,0.3482851482239203
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_offline_reconstruction_denoised-BM4D-manual_T1w,Nan
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_BSpline_registration_T1w,Nan
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_original_T1w,Nan
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_offline_reconstruction_denoised-BM4D-manual_T1w,Nan
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_BSpline_registration_T1w,Nan
ds003563_sub-yv98_ses-3512+3555+3589+3637+3681_original_T1w,Nan
ds000168_sub-38_T1w,Nan
ds000168_sub-31_T1w,Nan
ds000168_sub-02_T1w,Nan
ds000168_sub-03_T1w,Nan
ds000168_sub-01_T1w,Nan
ds000168_sub-36_T1w,Nan
ds000168_sub-48_T1w,Nan
ds000168_sub-33_T1w,Nan
ds000168_sub-25_T1w,Nan
ds000168_sub-34_T1w,Nan
ds000168_sub-12_T1w,Nan
ds000168_sub-46_T1w,Nan
ds000168_sub-35_T1w,Nan
ds000168_sub-47_T1w,Nan
ds000168_sub-45_T1w,Nan
ds000168_sub-14_T1w,Nan
ds000168_sub-05_T1w,Nan
ds000168_sub-29_T1w,Nan
ds000168_sub-08_T1w,Nan
ds000168_sub-27_T1w,Nan
ds000168_sub-15_T1w,Nan
ds000168_sub-37_T1w,Nan
ds000168_sub-10_T1w,Nan
ds003495_sub-11_desc-preproc_T1w,0.23538147562706863
ds003495_sub-11_space-MNI152NLin2009cAsym_desc-preproc_T1w,0.30013993857678284
ds003495_sub-04_desc-preproc_T1w,0.22568264964192916
ds003495_sub-04_space-MNI152NLin2009cAsym_desc-preproc_T1w,0.27383740822339836
ds003495_sub-21_space-MNI152NLin2009cAsym_desc-preproc_T1w,0.26483629189785296
ds003495_sub-21_desc-preproc_T1w,0.22179779939485508
ds003495_sub-11_ses-post_T1w,0.24124792291770014
ds003495_sub-11_ses-pre_T1w,0.2538348967056116
ds003495_sub-04_ses-post_T1w,0.22819319160713242
ds003495_sub-04_ses-pre_T1w,0.229937890202629
ds003495_sub-21_ses-post_T1w,0.22909589964309957
ds003495_sub-21_ses-pre_T1w,0.22850704770433503
ds000254_sub-09_T1w,0.3264474341148343
ds000254_sub-02_T1w,0.2615460099386404
ds000254_sub-03_T1w,0.2629174206992823
ds000254_sub-01_T1w,0.2948227885479971
ds000254_sub-09_T1w,0.32452958723788955
ds000254_sub-02_T1w,0.26171191690549256
ds000254_sub-03_T1w,0.26218642547175947
ds000254_sub-01_T1w,0.29159594280145446
ds000254_sub-12_T1w,0.26509029721735106
ds000254_sub-05_T1w,0.2631993715740259
ds000254_sub-08_T1w,0.2389973063666656
ds000254_sub-10_T1w,0.2721501791619374
ds000254_sub-13_T1w,0.25540420788671936
ds000254_sub-07_T1w,0.3088979395962035
ds000254_sub-06_T1w,0.3063123525162619
ds000254_sub-11_T1w,0.24525806346170076
ds000254_sub-04_T1w,0.3259492475595849
ds000254_sub-12_T1w,0.2668618723360333
ds000254_sub-05_T1w,0.2647467826909826
ds000254_sub-08_T1w,0.23957226029446302
ds000254_sub-10_T1w,0.2735217639723519
ds000254_sub-13_T1w,0.2576323194772364
ds000254_sub-07_T1w,0.3079425481526139
ds000254_sub-06_T1w,0.3054381429399542
ds000254_sub-11_T1w,0.2439057435241226
ds000254_sub-04_T1w,0.32224005414976287
ds001241_sub-20_T1w,0.24339376315646408
ds001241_sub-09_T1w,0.24966573033282066
ds001241_sub-02_T1w,0.2661835005881408
ds001241_sub-03_T1w,0.28987601195343554
ds001241_sub-22_T1w,0.2773691727185765
ds001241_sub-01_T1w,0.4632972506086715
ds001241_sub-18_T1w,0.26508385939162377
ds001241_sub-12_T1w,0.26447761320552643
ds001241_sub-24_T1w,0.2764379362942142
ds001241_sub-14_T1w,0.2445559268027974
ds001241_sub-05_T1w,0.2898641012508876
ds001241_sub-08_T1w,0.2529091843815312
ds001241_sub-15_T1w,0.30004769676155985
ds001241_sub-10_T1w,0.28026250146032156
ds001241_sub-16_T1w,0.24664000027968289
ds001241_sub-13_T1w,0.25697888638871075
ds001241_sub-23_T1w,0.26056769391166923
ds001241_,Nan
ds001241_sub-17_T1w,Nan
ds001241_sub-07_T1w,Nan
ds001241_sub-19_T1w,Nan
ds001241_sub-06_T1w,Nan
ds000171_sub-control03_T1w,0.27210131056328235
ds000171_sub-mdd07_T1w,0.35344062400644566
ds001531_sub-212_ses-001_run-001_T1w,0.3782069452377521
